spotify_id,name,uri,artist,acousticness,danceability,energy,instrumentalness,tempo,valence
4JmRth9mDEINhUNIpDYLQi,Summer,spotify:track:4JmRth9mDEINhUNIpDYLQi,JANNABI,0.438,0.495,0.624,0.000424,79.0,0.327
4fi9IIcjYzxRTRwJUyFO6Q,"Sunny Days, Summer Nights",spotify:track:4fi9IIcjYzxRTRwJUyFO6Q,Sam Kim,0.698,0.67,0.354,0.000166,127.136,0.33
1UZOjK1BwmwWU14Erba9CZ,Malibu,spotify:track:1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,0.0767,0.573,0.781,2.64e-05,139.934,0.343
70hjpXPXYydijaGANemVho,ひかり,spotify:track:70hjpXPXYydijaGANemVho,Humbert Humbert,0.383,0.793,0.401,0.00044,80.964,0.687
357KZRsSgp9bNUULqbAclX,Sudden Shower (Feat. 10cm),spotify:track:357KZRsSgp9bNUULqbAclX,Yong Jun Hyung,0.442,0.691,0.807,0,89.959,0.645
5B3SKE57oilst40t2HoXuL,宇宙からやってきたにゃんぼー - Trio ver.,spotify:track:5B3SKE57oilst40t2HoXuL,Ohashi Trio,0.864,0.733,0.518,0.0238,87.516,0.65
4v0RBzYNzTknP6d0zN2VQb,C'est si bon,spotify:track:4v0RBzYNzTknP6d0zN2VQb,Aoi Teshima,0.854,0.735,0.203,0.00164,113.913,0.479
4S978O2zEf4Nti7h1ZtFmc,Say So,spotify:track:4S978O2zEf4Nti7h1ZtFmc,The Sam Willows,0.406,0.408,0.305,0,105.493,0.297
2LwH6T39A5IODRgPv9XitR,Rooftop,spotify:track:2LwH6T39A5IODRgPv9XitR,N.Flying,0.532,0.692,0.9,0,96.989,0.915
7A2RLTIRAbncB7EwCV2JRq,HOME IS FAR AWAY,spotify:track:7A2RLTIRAbncB7EwCV2JRq,Epik High,0.356,0.78,0.858,0,93.987,0.5
0HaUfK1CCcgb6kj3PTvyeD,Sugar Song & Bitter Step,spotify:track:0HaUfK1CCcgb6kj3PTvyeD,Ratrium,0.34,0.927,0.297,0,131.86,0.858
0eLFOrskXdC6UGzgdsj1Zo,Say It - A Cappella Cover Ver.,spotify:track:0eLFOrskXdC6UGzgdsj1Zo,Ratrium,0.134,0.901,0.349,0,89.978,0.555
3WIFh78UdJ1A1VoqBTxsFG,Tada Kimi ni Hare - A Cappella Cover Ver.,spotify:track:3WIFh78UdJ1A1VoqBTxsFG,Ratrium,0.105,0.942,0.281,0,135.964,0.97
2Bg4aQZK80oLSpTm06fp9O,Charles - A Cappella Cover Ver.,spotify:track:2Bg4aQZK80oLSpTm06fp9O,Ratrium,0.532,0.797,0.258,0,144.882,0.787
1Gr3yASgYlPVHggF5KEVZM,Flamingo - A Cappella Cover Ver.,spotify:track:1Gr3yASgYlPVHggF5KEVZM,Ratrium,0.539,0.907,0.339,0,111.901,0.921
2Df6oN9qlSAVWUPg6pI9TK,Byoushin wo Kamu - A Cappella Cover Ver.,spotify:track:2Df6oN9qlSAVWUPg6pI9TK,Ratrium,0.212,0.91,0.326,0,132.02,0.786
2paoWjvP0U8qsSG7Aui3fz,Humanoid - A Cappella Cover Ver.,spotify:track:2paoWjvP0U8qsSG7Aui3fz,Ratrium,0.287,0.809,0.272,0,159.971,0.718
5DmXkVqF7pyOR5kDWJAdaR,Tobacco - A Cappella Cover Ver.,spotify:track:5DmXkVqF7pyOR5kDWJAdaR,Ratrium,0.697,0.689,0.0888,0,73.85,0.289
4BZQUc7GDU1c0kteTp4Vtq,Prologue - A Cappella Cover Ver.,spotify:track:4BZQUc7GDU1c0kteTp4Vtq,Ratrium,0.798,0.611,0.168,0,169.969,0.395
6EjGsUuJmyxdHjKzGN8kPy,海の声,spotify:track:6EjGsUuJmyxdHjKzGN8kPy,Taro Urashima,0.699,0.65,0.343,0,76.025,0.276
1dsh4buvcBs2u7YtHy29c7,ないものねだり,spotify:track:1dsh4buvcBs2u7YtHy29c7,KANA-BOON,0.0002,0.471,0.77,0.00308,174.85,0.529
1MD8iN2BEd0lLvn6bECyB1,RPG,spotify:track:1MD8iN2BEd0lLvn6bECyB1,SEKAI NO OWARI,0.0273,0.491,0.936,0.0305,134.997,0.456
1mZWjML2zStB9lMOpU9vx4,RAIN,spotify:track:1mZWjML2zStB9lMOpU9vx4,SEKAI NO OWARI,0.196,0.527,0.743,1.09e-06,97.938,0.495
6s3NAKInkmBr9odaLMOqL3,Sweet and Sour,spotify:track:6s3NAKInkmBr9odaLMOqL3,Nulbarich,0.241,0.662,0.746,0,92.067,0.696
1K8EEeVUwbqT2Js0lH2AiI,台所,spotify:track:1K8EEeVUwbqT2Js0lH2AiI,Humbert Humbert,0.697,0.901,0.339,8.9e-05,126.989,0.862
0vYqbCYg7F2SDaHubxMXfr,Ai wo Tsutaetaidatoka - A Cappella Cover Ver.,spotify:track:0vYqbCYg7F2SDaHubxMXfr,Ratrium,0.671,0.891,0.414,0,95.924,0.601
1HkaL8QU4ImchSfZLA1ypE,Kataomoi - A Cappella Cover Ver.,spotify:track:1HkaL8QU4ImchSfZLA1ypE,Ratrium,0.573,0.761,0.276,0,94.03,0.712
4GJoy1jmU5MZ20QW6Sij4w,Mou Setsunaitoha Iwasenai - A Cappella Cover Ver.,spotify:track:4GJoy1jmU5MZ20QW6Sij4w,Ratrium,0.284,0.786,0.478,0,160.081,0.821
2KJizxBwAimK4srUCJ4pmE,Lemon - A Cappella Cover Ver.,spotify:track:2KJizxBwAimK4srUCJ4pmE,Ratrium,0.388,0.79,0.245,0,88.09,0.426
78DKX7pVfnHkXDEeFjMBXR,Todokanaikara - A Cappella Cover Ver.,spotify:track:78DKX7pVfnHkXDEeFjMBXR,Ratrium,0.649,0.853,0.248,0,107.998,0.368
60aXyGZzgFnHUP8TdXKB07,Uchiage Hanabi - A Cappella Cover Ver.,spotify:track:60aXyGZzgFnHUP8TdXKB07,Ratrium,0.485,0.913,0.253,0,99.898,0.528
3cXIS9E19MOQGUkPGokxyf,I will,spotify:track:3cXIS9E19MOQGUkPGokxyf,Chelsy,0.458,0.531,0.506,0,178.005,0.297
4vWeIrIQQrbThS11ogLTmu,War of Hearts,spotify:track:4vWeIrIQQrbThS11ogLTmu,Ruelle,0.0316,0.494,0.713,0.374,147.959,0.257
2SmFqRZvMnIpXW1TUQb90o,Start To Rain,spotify:track:2SmFqRZvMnIpXW1TUQb90o,Naoto Inti Raymi,0.152,0.765,0.711,0,97.005,0.727
62LrqhUVol5kiH0txf6tIQ,Flamingo - A Cappella Cover Ver.,spotify:track:62LrqhUVol5kiH0txf6tIQ,Groovy groove,0.514,0.9,0.356,0,111.898,0.942
2cPh1Um3p2Kk0oRhGDQjw0,Lemon - A Cappella Cover Ver.,spotify:track:2cPh1Um3p2Kk0oRhGDQjw0,Ratrium,0.388,0.79,0.245,0,88.09,0.426
35KlorpQ6LQVVslvlcu1gN,Lemon,spotify:track:35KlorpQ6LQVVslvlcu1gN,Kenshi Yonezu,0.366,0.532,0.661,0,86.983,0.446
4izuglBWikzl1e00ynSMOe,Flamingo,spotify:track:4izuglBWikzl1e00ynSMOe,Kenshi Yonezu,0.135,0.769,0.658,0,114.052,0.922
5xgvMrYYHTIEtx7w1LEAn0,Line by Line,spotify:track:5xgvMrYYHTIEtx7w1LEAn0,PREP,0.0579,0.827,0.491,8.68e-05,93.019,0.647
5ZaPc3ILOQT4Qc26AZe9od,愛情怎麼了嗎,spotify:track:5ZaPc3ILOQT4Qc26AZe9od,Crowd Lu,0.734,0.495,0.348,0,129.913,0.184
2GJ9TC1R5yzZ2gYPKGPGyp,浪流連,spotify:track:2GJ9TC1R5yzZ2gYPKGPGyp,EggPlantEgg,0.373,0.523,0.522,0,123.482,0.243
1vb8Hd9DKciMKBBIwV5QmD,Don't,spotify:track:1vb8Hd9DKciMKBBIwV5QmD,Loco,0.552,0.85,0.488,0,92.023,0.531
6pm3SR1vvrV54AOJWsN7y7,It's You (Feat. ZICO),spotify:track:6pm3SR1vvrV54AOJWsN7y7,Sam Kim,0.237,0.738,0.498,0,95.042,0.809
1ouGYz9Qvou12hFOwYOV66,Dancing In The Rain,spotify:track:1ouGYz9Qvou12hFOwYOV66,Rad Museum,0.563,0.464,0.365,0,84.977,0.276
4y3OI86AEP6PQoDE6olYhO,Sucker,spotify:track:4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,0.0427,0.842,0.734,0,137.958,0.952
3gM3r6GuaF96N2jhGvKwTm,Thumb up,spotify:track:3gM3r6GuaF96N2jhGvKwTm,Hong Jin Young,0.465,0.702,0.885,0,137.034,0.963
7vmEKYa8wixTVJJurSRlfF,Thneedville,spotify:track:7vmEKYa8wixTVJJurSRlfF,The Lorax Singers,0.0268,0.683,0.734,4.38e-06,131.938,0.389
4txc3txsIt81diMzGhrVPS,wish you were gay,spotify:track:4txc3txsIt81diMzGhrVPS,Billie Eilish,0.39,0.853,0.351,9.38e-06,118.028,0.282
4zhV7ATaL8mYFrAYUEqASN,Honeymoon Avenue,spotify:track:4zhV7ATaL8mYFrAYUEqASN,David So,0.673,0.739,0.204,0,123.676,0.485
1wKjTBzu8WqfAJ5aKXBVJO,퇴근하겠습니다 I'll Get Off,spotify:track:1wKjTBzu8WqfAJ5aKXBVJO,Rosemotel,0.728,0.676,0.35,0,101.957,0.443
7E75ojhBcshfzp6kQaevUD,"Road (song by IU, Henry, Jo Hyunah, Yang Da Il)",spotify:track:7E75ojhBcshfzp6kQaevUD,god,0.73,0.37,0.402,0,123.09,0.18
7kQkmyoHCEqwe7QwDbkSXM,Let's Fall in Love for the Night,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,FINNEAS,0.802,0.737,0.408,0,127.921,0.374
05RmevbSKDvHHKpYBoXYfR,Fresh Roses,spotify:track:05RmevbSKDvHHKpYBoXYfR,Juke Ross,0.65,0.763,0.296,0,90.959,0.206
2k9N4caeCIJLOWwWwssrEM,Easily,spotify:track:2k9N4caeCIJLOWwWwssrEM,Bruno Major,0.491,0.772,0.256,0.00612,118.902,0.357
18uwL0vNUanqZH0ro2QcOP,comethru,spotify:track:18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,0.607,0.795,0.178,0,93.982,0.608
5dyihZecYMcEPq09Bk2OL2,Robin Hood,spotify:track:5dyihZecYMcEPq09Bk2OL2,Anson Seabra,0.952,0.731,0.153,0,78.072,0.324
3PkLyzYAJiqla5dRu4CUHd,Hey Lil' Mama,spotify:track:3PkLyzYAJiqla5dRu4CUHd,Juke Ross,0.131,0.482,0.61,3.85e-05,97.665,0.549
1JqcZQCnxjDOfZZwQidb1H,Broke,spotify:track:1JqcZQCnxjDOfZZwQidb1H,Samm Henshaw,0.433,0.751,0.684,5.92e-06,89.984,0.864
24Yy3FTpcOkcAbpzRKIFjw,Hallucinating,spotify:track:24Yy3FTpcOkcAbpzRKIFjw,Elohim,0.114,0.773,0.766,0.00692,107.012,0.662
2rd4FH1cSaWGc0ZiUaMbX9,Lover Boy,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9,Phum Viphurit,0.527,0.798,0.556,0.000353,109.994,0.627
7ckBDjvywnzcenF6ctirBc,Something In The Way,spotify:track:7ckBDjvywnzcenF6ctirBc,Jorja Smith,0.355,0.633,0.459,1.3e-05,60.603,0.255
3w5b1MqutqMiCbOD3cSQFt,Always On My Mind,spotify:track:3w5b1MqutqMiCbOD3cSQFt,Aoyoru,0.711,0.588,0.478,0.000708,99.751,0.283
5dXI2NV7X2c4anyLFbQdEX,Honesty,spotify:track:5dXI2NV7X2c4anyLFbQdEX,Pink Sweat$,0.919,0.616,0.204,0,79.826,0.419
57jBcQUCJaIUTRbqBmW7D1,Song Request 신청곡 (feat. SUGA of BTS),spotify:track:57jBcQUCJaIUTRbqBmW7D1,Lee So Ra,0.707,0.481,0.59,0.00037,175.788,0.454
4EjUFjzi4ErWjklOA3Aslu,Tempo,spotify:track:4EjUFjzi4ErWjklOA3Aslu,EXO,0.237,0.686,0.842,0,115.944,0.519
51NFxnQvaosfDDutk0tams,bellyache,spotify:track:51NFxnQvaosfDDutk0tams,Billie Eilish,0.46,0.695,0.573,0.0734,99.939,0.408
03auXZhTURzxqXtOgPWV4i,"溫柔地, 暴烈地",spotify:track:03auXZhTURzxqXtOgPWV4i,James Yang,0.94,0.321,0.0453,0.0295,69.262,0.11
4mj63a9c899Cs5l8gwuC0e,인연,spotify:track:4mj63a9c899Cs5l8gwuC0e,Sohyang,0.757,0.324,0.515,2.89e-05,140.097,0.311
6oMO1wYoTOilGJrypeEvPp,味道 feat. Zion.T & Crush,spotify:track:6oMO1wYoTOilGJrypeEvPp,Khalil Fong,0.333,0.873,0.388,0,101.975,0.743
33NAYATbWRoo5RuEP30JBZ,Love Shot,spotify:track:33NAYATbWRoo5RuEP30JBZ,EXO,0.0702,0.689,0.678,0,145.883,0.335
6rHB8HL5jqQdTJ9pe0DT1d,Pieces of You and Me (with GIRIBOY),spotify:track:6rHB8HL5jqQdTJ9pe0DT1d,Fromm,0.68,0.65,0.55,0,106.012,0.433
3aW5Lq2MPwkvV20rMSmGwC,향 (Alternate Version),spotify:track:3aW5Lq2MPwkvV20rMSmGwC,Casker,0.721,0.664,0.398,1.34e-06,125.987,0.52
5vjc2vdwWdqP2cAAAFXCnj,미운 나 Self Hatred,spotify:track:5vjc2vdwWdqP2cAAAFXCnj,Urban Zakapa,0.644,0.493,0.36,0,94.72,0.161
3ucfniv4fLB3RPA6N9iLM2,Meaning of you,spotify:track:3ucfniv4fLB3RPA6N9iLM2,IU,0.72,0.591,0.448,0.0802,79.827,0.329
1voCdWDslWsYEysTztjsl1,Just As A Lie 거짓말처럼 - English Version,spotify:track:1voCdWDslWsYEysTztjsl1,CHEEZE,0.817,0.505,0.43,0,119.424,0.117
42YFcOJzZJtqtxcxL1o89E,회전목마 (Vocal 손주희),spotify:track:42YFcOJzZJtqtxcxL1o89E,Epitone Project,0.604,0.535,0.468,4.27e-05,81.994,0.228
70KCLkOz3p2iRe6Zs9YVnW,벨이 울리면,spotify:track:70KCLkOz3p2iRe6Zs9YVnW,lalasweet,0.592,0.612,0.361,0,135.966,0.162
0TDK7km9yrQfaOzCsh8Nap,Nearness is to love,spotify:track:0TDK7km9yrQfaOzCsh8Nap,Urban Zakapa,0.577,0.598,0.631,0,97.977,0.237
5MYiGhZgqQQUWzJ00VKDxO,That’s Why,spotify:track:5MYiGhZgqQQUWzJ00VKDxO,Yerin Baek,0.686,0.621,0.437,1.85e-05,83.867,0.346
4bRniHgokYQNWeFTbkLIos,I don't want (feat.So Jung of LADIES’ CODE),spotify:track:4bRniHgokYQNWeFTbkLIos,JUNGKEY,0.772,0.598,0.515,4.91e-06,117.762,0.382
1ew4EemwjPuSsCuj1ezEfB,Just thinking about you,spotify:track:1ew4EemwjPuSsCuj1ezEfB,Vanilla Acoustic,0.753,0.401,0.715,0,179.892,0.503
0J8pH5CamUjcLWk2mC5GMz,What Season Are You (with Cho Jung Chi),spotify:track:0J8pH5CamUjcLWk2mC5GMz,Fromm,0.837,0.64,0.412,0,107.891,0.198
6I1IYSmVJCfjzpBXoPS0uv,Let It Rain,spotify:track:6I1IYSmVJCfjzpBXoPS0uv,Urban Zakapa,0.792,0.703,0.42,4.4e-06,100.016,0.367
2mRb8Jz7qIvrk7fDX4cBOP,Begin,spotify:track:2mRb8Jz7qIvrk7fDX4cBOP,ACOURVE,0.651,0.66,0.298,3.13e-05,99.983,0.532
5ndgHth5hDc2dFPDC9Sq9N,지나오다,spotify:track:5ndgHth5hDc2dFPDC9Sq9N,Nilo,0.875,0.661,0.317,0,113.873,0.448
3J5P1KnYnZF9EFE6EJxS34,soso,spotify:track:3J5P1KnYnZF9EFE6EJxS34,lalasweet,0.432,0.706,0.383,1.82e-06,107.061,0.55
6Qm8MRcsr9VlRIGf1AJ1W5,Thursday Night (feat.Beenzino),spotify:track:6Qm8MRcsr9VlRIGf1AJ1W5,Urban Zakapa,0.329,0.719,0.644,0,89.994,0.815
6Zx6DCQYdMzY3po4AHQGr4,시차,spotify:track:6Zx6DCQYdMzY3po4AHQGr4,Epitone Project,0.877,0.566,0.311,0.778,153.998,0.608
5824pOCP0Dq6JeUTkHT9V4,산,spotify:track:5824pOCP0Dq6JeUTkHT9V4,Casker,0.911,0.591,0.306,0.0137,99.981,0.0606
6HsH8lRcAvZAgmNQ3e3ys9,Childlike,spotify:track:6HsH8lRcAvZAgmNQ3e3ys9,John Park,0.897,0.451,0.369,0,130.608,0.367
7cqRIDtEEOTXbwoIzAK40z,In My Dream,spotify:track:7cqRIDtEEOTXbwoIzAK40z,ROCOBERRY,0.783,0.648,0.434,0.000459,95.009,0.271
628rDyGebd3wjtK1pQvAiY,똑같은 사랑 똑같은 이별 All the Same,spotify:track:628rDyGebd3wjtK1pQvAiY,Urban Zakapa,0.658,0.485,0.405,0,129.893,0.183
1LYuv1yhi3ZfbcRhOi3BLe,I am sorry,spotify:track:1LYuv1yhi3ZfbcRhOi3BLe,ACOURVE,0.856,0.405,0.378,0,142.214,0.315
35dCU7pJyn1F6YtPiOTssC,보호해줘 Don't Leave me,spotify:track:35dCU7pJyn1F6YtPiOTssC,OKDAL,0.771,0.504,0.325,1.86e-05,68.005,0.0988
7ngHMY8gzscgMPnqSgU7wA,Maybe I,spotify:track:7ngHMY8gzscgMPnqSgU7wA,Roy Kim,0.757,0.551,0.535,4.45e-05,81.987,0.268
4yvwUuAyxSDNVoauJAvH3w,Fallin' (feat.Illinit),spotify:track:4yvwUuAyxSDNVoauJAvH3w,Paul Kim,0.713,0.604,0.489,1.14e-05,75.086,0.235
4door6xOPf2auseb5Foc9f,What I want to say,spotify:track:4door6xOPf2auseb5Foc9f,ACOURVE,0.771,0.51,0.274,0,82.223,0.84
5Wy03J4ACV1DR3L1J7tm51,SMILE,spotify:track:5Wy03J4ACV1DR3L1J7tm51,John Park,0.862,0.378,0.309,0.000792,146.878,0.126
68HXObYuTJMilB2hdB6YcW,The Time We Shared,spotify:track:68HXObYuTJMilB2hdB6YcW,Vanilla Acoustic,0.783,0.571,0.569,0,147.947,0.229
5SCa0H95ZeIw7LhE5GGSkQ,그냥 조금 Just a Little - Bonus Track,spotify:track:5SCa0H95ZeIw7LhE5GGSkQ,Urban Zakapa,0.827,0.669,0.357,0,94.006,0.274
5h5gcAYMAE36fnfORcX1e5,Today (feat.DOKO),spotify:track:5h5gcAYMAE36fnfORcX1e5,JUNGKEY,0.743,0.575,0.363,1.06e-05,171.859,0.218
6F15OzRN9KfU0fQuWTlEc9,20,spotify:track:6F15OzRN9KfU0fQuWTlEc9,Kwon Jin Ah,0.854,0.649,0.331,0,117.488,0.367
6RyGvoPkWydkEXmiJYjaPC,Hyehwadong (or Sangmundong),spotify:track:6RyGvoPkWydkEXmiJYjaPC,Park Boram,0.811,0.665,0.27,0,96.99,0.379
2v6udafVd1N5zIyStI2ExI,I didn't get you,spotify:track:2v6udafVd1N5zIyStI2ExI,ACOURVE,0.866,0.485,0.331,0,136.15,0.543
1HQvNKPxpWZBS3UjQqdJ1f,둘 하나 둘 2 1 2,spotify:track:1HQvNKPxpWZBS3UjQqdJ1f,Urban Zakapa,0.742,0.582,0.485,0,97.952,0.353
55ysuPGWkm7Ipv7qE7mNiM,되돌리고 싶다,spotify:track:55ysuPGWkm7Ipv7qE7mNiM,Nilo,0.664,0.451,0.415,0,146.565,0.342
0wFmsCfngJ0OgfFWdvO8Ml,This Ain't It,spotify:track:0wFmsCfngJ0OgfFWdvO8Ml,John Park,0.777,0.408,0.357,0,78.645,0.315
2TbOSkNhVLmnpo5RL3Ig9P,Just a Feeling,spotify:track:2TbOSkNhVLmnpo5RL3Ig9P,Urban Zakapa,0.922,0.512,0.287,0,96.027,0.434
03CNPWTUgJbswqFhAeLjRj,기다려,spotify:track:03CNPWTUgJbswqFhAeLjRj,lalasweet,0.817,0.545,0.511,0,179.922,0.51
4Nr2SB8Yz7UyNHwBbeDdbJ,Rescue,spotify:track:4Nr2SB8Yz7UyNHwBbeDdbJ,Younha,0.622,0.608,0.475,0.000154,104.009,0.114
5tSoicVgqkDebGV953qT06,니가 싫어 I Hate You,spotify:track:5tSoicVgqkDebGV953qT06,Urban Zakapa,0.291,0.629,0.38,0,80.004,0.26
0k9VK3UPPAvNaJlrlQ4N2O,Your flower language,spotify:track:0k9VK3UPPAvNaJlrlQ4N2O,Lucia,0.709,0.603,0.436,0,100.837,0.272
2Gdhkmzj7XH0aTMhU2Uuuo,After you've gone,spotify:track:2Gdhkmzj7XH0aTMhU2Uuuo,ACOURVE,0.846,0.626,0.378,6.65e-05,82.464,0.367
03X3YEhpBI3Yl651OdqOCr,I Need It,spotify:track:03X3YEhpBI3Yl651OdqOCr,Johnny Balik,0.15,0.65,0.495,0,101.033,0.652
3p7byaSR5J1he8vvDkxirp,Honey,spotify:track:3p7byaSR5J1he8vvDkxirp,Johnny Balik,0.625,0.756,0.469,0,139.85,0.623
2PwXOevGUSkU8qaYZjgLq2,All I Want,spotify:track:2PwXOevGUSkU8qaYZjgLq2,Kodaline,0.172,0.209,0.412,0.15,86.26,0.162
5gaFDKroNN3BRcqJbYf5Gb,구애 Propose,spotify:track:5gaFDKroNN3BRcqJbYf5Gb,Sunwoojunga,0.845,0.662,0.277,0,109.392,0.319
5veRPo0Vx7MZmjC1gbFZDa,Our Sparkling Beginning,spotify:track:5veRPo0Vx7MZmjC1gbFZDa,Fromm,0.8,0.509,0.367,0,75.271,0.377
5lF0udjDpntF5K2eN0bbvs,Across the Sea,spotify:track:5lF0udjDpntF5K2eN0bbvs,The Sweeplings,0.814,0.511,0.305,6.06e-06,73.923,0.195
5YcPOaMnKoWKqIHxg4iL3Y,Soft,spotify:track:5YcPOaMnKoWKqIHxg4iL3Y,J_ust,0.757,0.534,0.325,0,148.12,0.394
42yw0OV8Sm8vNrFmw6ayPZ,Memories (feat. Yun Hyeonsang),spotify:track:42yw0OV8Sm8vNrFmw6ayPZ,Park Kyung,0.792,0.683,0.472,0,82.057,0.478
6CCr3R7j2RwMV56NMY0dkv,Habit,spotify:track:6CCr3R7j2RwMV56NMY0dkv,FLY TO THE SKY,0.374,0.47,0.723,0,69.976,0.434
3IJexPUhhmglg4sQkYghVX,라라라,spotify:track:3IJexPUhhmglg4sQkYghVX,SG Wannabe,0.217,0.565,0.746,5.95e-05,99.355,0.442
4BokCZjL92n7h7Q1OaTGPf,Liar,spotify:track:4BokCZjL92n7h7Q1OaTGPf,LÉON,0.597,0.376,0.355,0,98.232,0.37
0jllH0usRFD4LJkJnGK9Lf,Complicated,spotify:track:0jllH0usRFD4LJkJnGK9Lf,Olivia O'Brien,0.694,0.657,0.355,0.000427,74.99,0.0808
5zvJELVKAnPkscGc5aLKJI,Certain Things (feat. Chasing Grace),spotify:track:5zvJELVKAnPkscGc5aLKJI,James Arthur,0.471,0.511,0.621,9.72e-05,129.885,0.266
2XdyebP7KxClMOse2C5iyA,Your Dog Loves You,spotify:track:2XdyebP7KxClMOse2C5iyA,Colde,0.928,0.667,0.233,2.69e-05,101.865,0.131
1GmJeBKbFIrAPyoNoNfG1X,On And On - Outro,spotify:track:1GmJeBKbFIrAPyoNoNfG1X,Hoody,0.182,0.792,0.336,0.000839,123.966,0.376
7xLlRiRccn2fWHibTO2Ta1,When It Snows,spotify:track:7xLlRiRccn2fWHibTO2Ta1,1415,0.64,0.536,0.262,1.56e-06,140.255,0.445
7IM7JCGA6lNktX9ORtyQS8,Do You Feel Like You Have No One to Turn to?,spotify:track:7IM7JCGA6lNktX9ORtyQS8,Yayyoung,0.631,0.391,0.401,0,73.311,0.253
2ftBcyzDa2REbBy7pMfbTT,Bye Babe,spotify:track:2ftBcyzDa2REbBy7pMfbTT,CHEN,0.128,0.915,0.464,0,106.034,0.912
2duXvAI4TMFisTSAzO0PvX,Telephone (Feat. Punch),spotify:track:2duXvAI4TMFisTSAzO0PvX,ROCOBERRY,0.757,0.674,0.727,0,89.988,0.46
1xfu5RELA5t2E2KeOG2ePD,How Do You Think,spotify:track:1xfu5RELA5t2E2KeOG2ePD,CHEEZE,0.491,0.877,0.516,0,100.965,0.884
0nPCzkzu8d0qZGpbfIbN1b,Cat 고양이,spotify:track:0nPCzkzu8d0qZGpbfIbN1b,Sunwoojunga,0.555,0.882,0.392,0,117.003,0.702
3Rrs4ShE3StoeDN1YrZuQB,Vineyard,spotify:track:3Rrs4ShE3StoeDN1YrZuQB,OOHYO,0.612,0.56,0.417,0.221,79.966,0.16
2bICXpyhEG16g9sKHugKjL,비행운 Contrail,spotify:track:2bICXpyhEG16g9sKHugKjL,MoonMoon,0.832,0.843,0.395,8.52e-05,101.979,0.741
5zlZM28vnmIDkANAdgclfK,Home,spotify:track:5zlZM28vnmIDkANAdgclfK,Westlife,0.438,0.544,0.567,0,122.034,0.154
4BDsWZ98foHbEsDKYLbg46,Us Against the World,spotify:track:4BDsWZ98foHbEsDKYLbg46,Westlife,0.18,0.513,0.703,0,119.918,0.337
0roRYyIHUObsVeC5gMQdc9,Something Right,spotify:track:0roRYyIHUObsVeC5gMQdc9,Westlife,0.158,0.492,0.738,0,94.132,0.512
2tBByfHUDMmAgyj25yMdv0,I'm Already There,spotify:track:2tBByfHUDMmAgyj25yMdv0,Westlife,0.746,0.315,0.476,0,130.852,0.236
0rrMwt1jrSYuShbcyrRgtK,When I'm With You,spotify:track:0rrMwt1jrSYuShbcyrRgtK,Westlife,0.11,0.592,0.703,0,119.89,0.273
1ERlqityx38Vdy8M5fbfvg,Have You Ever,spotify:track:1ERlqityx38Vdy8M5fbfvg,Westlife,0.499,0.564,0.578,0,133.87,0.303
4WV1o6R4apCZLd7uhasKbY,It's You,spotify:track:4WV1o6R4apCZLd7uhasKbY,Westlife,0.501,0.499,0.506,0,74.854,0.309
2R45zD7U3FS2wkE0h48b9q,The Easy Way,spotify:track:2R45zD7U3FS2wkE0h48b9q,Westlife,0.0293,0.683,0.964,5.77e-06,100.264,0.61
3mT2Ne9qzZaBxUSJfqcZWI,Pictures In My Head,spotify:track:3mT2Ne9qzZaBxUSJfqcZWI,Westlife,0.22,0.647,0.677,0,109.955,0.436
5JErOxU2pwx8sIGeNHrE4t,You Must Have Had a Broken Heart,spotify:track:5JErOxU2pwx8sIGeNHrE4t,Westlife,0.511,0.447,0.581,0,143.798,0.261
5MQqzMHkLwQQltVSE6ImXm,Simon Dominic,spotify:track:5MQqzMHkLwQQltVSE6ImXm,Simon Dominic,0.118,0.71,0.902,0,91.001,0.814
46UOLl4VYcYwAqsbJlYog5,kirari futari,spotify:track:46UOLl4VYcYwAqsbJlYog5,mamerico,0.888,0.772,0.144,2.28e-05,103.869,0.468
2LInkCVbhSR7t1O4cXaGW1,Teddy Bear Rises,spotify:track:2LInkCVbhSR7t1O4cXaGW1,OOHYO,0.936,0.461,0.13,0.0127,199.095,0.469
1OJExKEuSvIdtw9NIaszOc,Overthinking,spotify:track:1OJExKEuSvIdtw9NIaszOc,offonoff,0.939,0.499,0.177,0.0416,89.032,0.0643
02vqdMBm3mcVj60ukb4kUG,Bubblin',spotify:track:02vqdMBm3mcVj60ukb4kUG,Blue,0.0241,0.807,0.856,0,101.977,0.78
0UVXQgNiplI7tfdsUVtnAG,Get Down On It,spotify:track:0UVXQgNiplI7tfdsUVtnAG,Blue,0.0245,0.764,0.912,0,109.011,0.871
2dCrOkm8PZ9cnxs5idBgih,All Rise,spotify:track:2dCrOkm8PZ9cnxs5idBgih,Blue,0.119,0.74,0.69,0,98.007,0.944
22i2TiQdxL1fStIhcRRuyr,Too Close,spotify:track:22i2TiQdxL1fStIhcRRuyr,Blue,0.0129,0.767,0.734,0,102.408,0.801
46OimynUrkutuu5oBIoAFV,If You Come Back,spotify:track:46OimynUrkutuu5oBIoAFV,Blue,0.0715,0.569,0.722,0,78.348,0.644
